Price,Close,High,Low,Open,Volume
Ticker,OSEBX.OL,OSEBX.OL,OSEBX.OL,OSEBX.OL,OSEBX.OL
Date,,,,,
2013-09-19,509.9800109863281,511.8399963378906,506.3699951171875,506.3900146484375,138176500
2013-09-20,511.29998779296875,512.25,509.0299987792969,509.9800109863281,176971000
2013-09-23,508.989990234375,512.0900268554688,508.8500061035156,511.45001220703125,103671900
2013-09-24,508.739990234375,510.2699890136719,508.44000244140625,508.9800109863281,181047000
2013-09-25,510.44000244140625,511.5799865722656,507.7799987792969,508.7099914550781,113549800
2013-09-26,509.9700012207031,512.6699829101562,509.19000244140625,510.44000244140625,132567500
2013-09-27,508.1499938964844,511.2699890136719,507.8500061035156,510.010009765625,78074700
2013-09-30,501.760009765625,508.1499938964844,501.739990234375,508.1499938964844,77441700
2013-10-01,503.3299865722656,504.3999938964844,501.5899963378906,501.82000732421875,69853500
2013-10-02,504.6600036621094,504.95001220703125,502.1400146484375,503.3299865722656,58607800
2013-10-03,508.69000244140625,508.80999755859375,504.6199951171875,504.6600036621094,66220000
2013-10-04,507.4599914550781,508.79998779296875,506.3399963378906,508.69000244140625,101706800
2013-10-07,504.30999755859375,507.510009765625,503.3599853515625,507.5,56501500
2013-10-08,498.2699890136719,504.6600036621094,498.1099853515625,504.3299865722656,75801600
2013-10-09,497.2799987792969,498.3999938964844,494.6199951171875,498.2699890136719,62074700
2013-10-10,504.5199890136719,504.54998779296875,497.3500061035156,497.3500061035156,92886300
2013-10-11,505.04998779296875,506.05999755859375,502.8599853515625,504.5899963378906,79398900
2013-10-14,507.010009765625,507.8699951171875,505.04998779296875,505.05999755859375,71572900
2013-10-15,512.72998046875,512.9500122070312,506.95001220703125,506.95001220703125,95953900
2013-10-16,512.97998046875,513.010009765625,510.55999755859375,512.72998046875,85396900
2013-10-17,514.0900268554688,514.4199829101562,511.5899963378906,512.97998046875,120497300
2013-10-18,519.4099731445312,519.52001953125,514.1199951171875,514.1400146484375,116473400
2013-10-21,525.0399780273438,525.0700073242188,519.4199829101562,519.4199829101562,82493900
2013-10-22,528.6900024414062,528.9400024414062,524.0599975585938,525.02001953125,106408400
2013-10-23,527.6199951171875,528.9000244140625,526.3300170898438,528.7100219726562,110493000
2013-10-24,532.9199829101562,532.9199829101562,527.2000122070312,527.77001953125,117074000
2013-10-25,537.5800170898438,537.5900268554688,530.8800048828125,532.9199829101562,150150000
2013-10-28,534.22998046875,539.5399780273438,534.22998046875,537.5900268554688,89452400
2013-10-29,537.6300048828125,538.52001953125,534.219970703125,534.239990234375,84816400
2013-10-30,536.0499877929688,541.0,535.010009765625,537.6500244140625,339920600
2013-10-31,532.3300170898438,536.0900268554688,529.6300048828125,536.0900268554688,120492300
2013-11-01,534.97998046875,535.8300170898438,531.2899780273438,532.2899780273438,123301600
2013-11-04,536.72998046875,537.9099731445312,535.010009765625,535.010009765625,111587600
2013-11-05,534.280029296875,538.6300048828125,533.2999877929688,536.72998046875,110274600
2013-11-06,542.8800048828125,542.8800048828125,533.9099731445312,534.2899780273438,87216800
2013-11-07,539.530029296875,543.3200073242188,539.1400146484375,542.8800048828125,114055600
2013-11-08,537.97998046875,539.5,534.0,539.5,97173500
2013-11-11,542.3400268554688,542.4299926757812,537.9199829101562,538.0,67977200
2013-11-12,536.72998046875,542.3300170898438,536.22998046875,541.97998046875,601026800
2013-11-13,535.1799926757812,536.719970703125,532.7999877929688,536.719970703125,154242400
2013-11-14,539.3900146484375,540.72998046875,535.2000122070312,535.2000122070312,109636800
2013-11-15,543.739990234375,543.969970703125,539.3900146484375,539.3900146484375,88267700
2013-11-18,544.6900024414062,546.1300048828125,543.9600219726562,543.969970703125,81019300
2013-11-19,543.1099853515625,544.760009765625,542.1500244140625,544.6699829101562,104937600
2013-11-20,540.5499877929688,543.77001953125,538.969970703125,543.1099853515625,100819100
2013-11-21,536.8099975585938,540.5499877929688,536.8099975585938,540.5499877929688,103641700
2013-11-22,538.8200073242188,541.5900268554688,536.8499755859375,536.8499755859375,73426600
2013-11-25,538.6099853515625,541.969970703125,538.0900268554688,538.8900146484375,68497700
2013-11-26,537.510009765625,540.969970703125,537.4400024414062,538.6099853515625,140608100
2013-11-27,541.530029296875,541.989990234375,537.5800170898438,537.5800170898438,109717000
2013-11-28,543.6099853515625,544.4299926757812,541.0499877929688,541.510009765625,93658100
2013-11-29,542.7899780273438,545.3699951171875,542.780029296875,543.72998046875,124338000
2013-12-02,542.3699951171875,543.219970703125,540.6300048828125,542.7999877929688,107668200
2013-12-03,538.0700073242188,543.4500122070312,537.1799926757812,542.3400268554688,137352800
2013-12-04,533.97998046875,538.7899780273438,532.27001953125,538.0700073242188,109886200
2013-12-05,533.4400024414062,534.0999755859375,530.3800048828125,533.989990234375,95628700
2013-12-06,532.22998046875,534.7100219726562,530.5900268554688,533.4299926757812,120315700
2013-12-09,534.1599731445312,536.469970703125,532.2100219726562,532.2100219726562,66845800
2013-12-10,533.6900024414062,537.22998046875,532.4000244140625,534.1599731445312,110367700
2013-12-11,530.27001953125,534.8200073242188,530.27001953125,533.6799926757812,108319500
2013-12-12,525.3200073242188,530.4099731445312,524.22998046875,530.280029296875,99933100
2013-12-13,527.6799926757812,528.97998046875,525.3300170898438,525.3300170898438,96195300
2013-12-16,530.6300048828125,531.02001953125,526.8699951171875,527.6900024414062,86627900
2013-12-17,530.5999755859375,531.0900268554688,527.9500122070312,530.6300048828125,106689300
2013-12-18,527.9199829101562,531.489990234375,526.97998046875,530.5999755859375,91410100
2013-12-19,530.97998046875,533.5999755859375,527.9199829101562,527.9199829101562,107420400
2013-12-20,537.27001953125,537.27001953125,531.0999755859375,531.6099853515625,251789000
2013-12-23,544.239990234375,544.780029296875,537.2999877929688,537.2999877929688,71838100
2013-12-27,549.7000122070312,549.739990234375,544.260009765625,544.260009765625,78213900
2013-12-30,548.8599853515625,551.7000122070312,548.4299926757812,549.7100219726562,75450300
2014-01-02,546.9299926757812,550.6799926757812,546.3699951171875,549.0900268554688,95256900
2014-01-03,547.7899780273438,548.5499877929688,544.6099853515625,546.9299926757812,127602500
2014-01-06,546.5900268554688,549.2999877929688,545.4400024414062,547.760009765625,87843200
2014-01-07,547.0399780273438,547.0399780273438,543.9000244140625,546.510009765625,131409400
2014-01-08,550.219970703125,550.219970703125,546.27001953125,547.0399780273438,162435100
2014-01-09,553.6300048828125,553.6300048828125,549.9000244140625,550.219970703125,120213500
2014-01-10,556.510009765625,560.7999877929688,553.6400146484375,553.6400146484375,118795600
2014-01-13,558.280029296875,559.0999755859375,556.3300170898438,556.530029296875,125738900
2014-01-14,556.77001953125,558.1900024414062,553.6799926757812,557.9099731445312,138850200
2014-01-15,562.9500122070312,563.030029296875,556.77001953125,556.77001953125,160203000
2014-01-16,564.8200073242188,564.8300170898438,561.47998046875,562.9400024414062,130390300
2014-01-17,563.1900024414062,566.0999755859375,562.52001953125,564.510009765625,183153800
2014-01-20,561.8699951171875,563.6500244140625,560.8800048828125,563.1699829101562,84958900
2014-01-21,565.1599731445312,565.9099731445312,561.4400024414062,561.8699951171875,79060700
2014-01-22,562.2899780273438,566.9500122070312,562.0,565.1400146484375,75783000
2014-01-23,556.719970703125,563.0499877929688,556.719970703125,562.2899780273438,97472000
2014-01-24,548.0999755859375,558.8099975585938,548.0999755859375,556.719970703125,107994400
2014-01-27,544.3400268554688,548.0800170898438,540.97998046875,548.0800170898438,116723200
2014-01-28,543.6500244140625,548.1500244140625,540.260009765625,544.4099731445312,93191400
2014-01-29,537.219970703125,547.030029296875,534.6099853515625,543.7899780273438,125203400
2014-01-30,539.9199829101562,541.4099731445312,534.5399780273438,536.8099975585938,97037500
2014-01-31,535.72998046875,541.969970703125,533.739990234375,539.9000244140625,95656000
2014-02-03,534.7100219726562,540.3499755859375,534.5499877929688,535.72998046875,72495800
2014-02-04,534.6099853515625,535.52001953125,530.3900146484375,534.6900024414062,89427400
2014-02-05,532.6500244140625,535.8699951171875,531.6900024414062,534.6099853515625,76735600
2014-02-06,537.77001953125,538.75,532.6699829101562,532.6699829101562,84561800
2014-02-07,548.5999755859375,548.6099853515625,536.1599731445312,537.7999877929688,88633300
2014-02-10,547.239990234375,550.4500122070312,546.219970703125,548.5900268554688,71106900
2014-02-11,550.4199829101562,550.4199829101562,547.25,547.25,117244000
2014-02-12,548.2100219726562,550.25,546.1900024414062,549.5,257922700
2014-02-13,544.6599731445312,548.8099975585938,541.9099731445312,548.25,114595700
2014-02-14,547.280029296875,547.5800170898438,544.5399780273438,544.6599731445312,93444800
2014-02-18,548.0399780273438,549.3900146484375,545.3599853515625,548.8900146484375,101719900
2014-02-19,548.9400024414062,550.739990234375,546.6300048828125,548.030029296875,82640700
2014-02-20,551.3699951171875,551.3900146484375,545.219970703125,548.9000244140625,92003000
2014-02-21,553.969970703125,555.5700073242188,551.3300170898438,551.3300170898438,65109900
2014-02-24,556.52001953125,556.52001953125,553.1599731445312,553.97998046875,62028400
2014-02-25,551.47998046875,557.6400146484375,550.5599975585938,556.5599975585938,59669800
2014-02-26,552.3300170898438,553.530029296875,550.6199951171875,551.510009765625,267787300
2014-02-27,552.5900268554688,554.4400024414062,549.219970703125,552.3400268554688,129369400
2014-02-28,555.719970703125,556.22998046875,552.6300048828125,552.6300048828125,91115600
2014-03-03,553.1500244140625,555.5,550.760009765625,555.5,110347300
2014-03-04,558.5999755859375,558.719970703125,552.1099853515625,553.1500244140625,110526000
2014-03-05,557.0599975585938,559.8300170898438,556.0700073242188,558.6400146484375,132257200
2014-03-06,558.2100219726562,559.5800170898438,557.030029296875,557.0499877929688,109099100
2014-03-07,556.719970703125,559.4500122070312,555.1799926757812,558.25,82040100
2014-03-10,552.4000244140625,556.719970703125,551.1400146484375,556.719970703125,86371000
2014-03-11,554.3400268554688,555.22998046875,552.0999755859375,552.3699951171875,83516800
2014-03-12,546.22998046875,554.3599853515625,544.2999877929688,554.3400268554688,125790900
2014-03-13,543.4299926757812,548.4400024414062,543.4000244140625,546.2999877929688,129116900
2014-03-14,539.719970703125,543.4099731445312,536.0,543.4099731445312,107129800
2014-03-17,544.6300048828125,545.27001953125,539.719970703125,539.719970703125,79373300
2014-03-18,546.9600219726562,548.030029296875,540.3099975585938,544.6199951171875,100966300
2014-03-19,546.719970703125,548.8800048828125,546.530029296875,547.0,90840100
2014-03-20,548.5399780273438,548.7899780273438,544.5900268554688,546.72998046875,70705700
2014-03-21,554.5499877929688,554.9000244140625,548.489990234375,548.5,121325200
2014-03-24,552.469970703125,556.0499877929688,551.3800048828125,554.5499877929688,78033700
2014-03-25,556.989990234375,557.0999755859375,552.1400146484375,552.469970703125,82653100
2014-03-26,562.0,562.1199951171875,557.02001953125,557.02001953125,85931700
2014-03-27,560.1900024414062,562.0,558.510009765625,562.0,89621400
2014-03-28,560.6599731445312,563.010009765625,560.0800170898438,560.1900024414062,98330500
2014-03-31,561.9500122070312,563.6699829101562,559.1699829101562,560.6300048828125,76480700
2014-04-01,560.1400146484375,563.8599853515625,558.7100219726562,561.9500122070312,78284600
2014-04-02,560.1500244140625,562.719970703125,559.77001953125,559.9199829101562,72993500
2014-04-03,559.0399780273438,561.6199951171875,557.3400268554688,560.219970703125,60012500
2014-04-04,561.9600219726562,561.989990234375,557.5599975585938,559.0399780273438,60172200
2014-04-07,553.3200073242188,561.9299926757812,551.7899780273438,561.9299926757812,55576600
2014-04-08,548.239990234375,554.3599853515625,547.510009765625,553.3300170898438,93506400
2014-04-09,554.219970703125,556.4400024414062,548.4299926757812,548.4299926757812,95931100
2014-04-10,554.1799926757812,557.5499877929688,552.8099975585938,554.239990234375,88288000
2014-04-11,541.8499755859375,554.1699829101562,541.8200073242188,554.1400146484375,108296700
2014-04-14,545.2899780273438,545.6900024414062,540.1500244140625,541.8300170898438,77880300
2014-04-15,545.8200073242188,549.2100219726562,543.969970703125,545.2899780273438,99115000
2014-04-16,550.530029296875,550.530029296875,545.8200073242188,545.8200073242188,45675600
2014-04-22,561.1300048828125,561.1900024414062,550.530029296875,550.530029296875,114694500
2014-04-23,559.4099731445312,562.4500122070312,557.739990234375,561.239990234375,88198700
2014-04-24,562.8900146484375,565.6500244140625,559.8400268554688,559.8400268554688,95135300
2014-04-25,566.239990234375,566.239990234375,562.4099731445312,563.3099975585938,85928200
2014-04-28,566.8200073242188,567.1400146484375,564.5499877929688,566.2100219726562,77412000
2014-04-29,576.1199951171875,576.2899780273438,566.8200073242188,566.8200073242188,89579800
2014-04-30,578.3699951171875,580.9299926757812,575.5599975585938,576.25,108702400
2014-05-02,583.4400024414062,583.4400024414062,578.5,578.5,75359600
2014-05-05,582.0399780273438,584.1099853515625,579.280029296875,583.489990234375,65268200
2014-05-06,582.77001953125,585.010009765625,580.4000244140625,582.0499877929688,64506200
2014-05-07,583.780029296875,586.0999755859375,579.5999755859375,583.1500244140625,90496000
2014-05-08,589.0499877929688,589.1099853515625,583.8200073242188,583.8200073242188,96308200
2014-05-09,589.3699951171875,589.4500122070312,586.1099853515625,589.0599975585938,150871800
2014-05-12,596.010009765625,596.02001953125,588.4400024414062,589.3699951171875,95984700
2014-05-13,595.469970703125,597.1500244140625,593.489990234375,595.989990234375,136867600
2014-05-14,597.780029296875,598.0,595.219970703125,595.75,84873200
2014-05-15,595.489990234375,600.75,594.4000244140625,597.7999877929688,94415900
2014-05-16,593.5999755859375,597.489990234375,588.4500122070312,594.6300048828125,102231200
2014-05-19,594.4299926757812,595.9500122070312,591.5700073242188,593.5999755859375,63122800
2014-05-20,591.75,595.1599731445312,589.510009765625,594.4500122070312,80992800
2014-05-21,595.1799926757812,595.3499755859375,591.5,591.7100219726562,77065000
2014-05-22,599.0599975585938,599.0800170898438,595.3499755859375,595.3499755859375,100324200
2014-05-23,601.8200073242188,601.8499755859375,597.25,599.0599975585938,88197900
2014-05-26,600.7999877929688,606.3699951171875,600.5900268554688,601.8699951171875,71576600
2014-05-27,603.97998046875,604.969970703125,600.8599853515625,600.8599853515625,104537700
2014-05-28,605.4400024414062,607.489990234375,602.5800170898438,603.989990234375,89385000
2014-05-30,605.260009765625,607.5599975585938,604.239990234375,605.4500122070312,121359600
2014-06-02,610.7899780273438,611.510009765625,605.260009765625,605.260009765625,74540700
2014-06-03,612.010009765625,612.010009765625,608.760009765625,610.8499755859375,76778000
2014-06-04,609.1799926757812,612.219970703125,606.1199951171875,611.989990234375,77923000
2014-06-05,616.6799926757812,619.6300048828125,609.1599731445312,609.1599731445312,102030000
2014-06-06,620.77001953125,620.77001953125,616.1400146484375,616.469970703125,74639500
2014-06-10,621.5599975585938,623.8200073242188,618.4099731445312,620.7899780273438,74409300
2014-06-11,618.8200073242188,622.8200073242188,616.0599975585938,621.5499877929688,69608600
2014-06-12,622.52001953125,622.5399780273438,616.219970703125,618.8099975585938,66117300
2014-06-13,622.9000244140625,624.0,618.739990234375,622.47998046875,55914300
2014-06-16,620.7000122070312,622.9299926757812,618.5700073242188,622.9299926757812,70951900
2014-06-17,614.7100219726562,620.8400268554688,613.739990234375,620.719970703125,79406300
2014-06-18,623.75,623.75,614.8300170898438,614.8300170898438,72766800
2014-06-19,630.9000244140625,630.9099731445312,623.7899780273438,623.7899780273438,75074500
2014-06-20,629.4600219726562,631.3699951171875,627.8800048828125,630.8599853515625,79796700
2014-06-23,631.1500244140625,631.9600219726562,629.2000122070312,629.510009765625,49059400
2014-06-24,627.4199829101562,632.3699951171875,626.6599731445312,631.0800170898438,52390500
2014-06-25,618.25,627.3099975585938,612.1799926757812,627.27001953125,74546800
2014-06-26,616.47998046875,620.8599853515625,614.6699829101562,618.3200073242188,61042400
2014-06-27,617.3499755859375,619.5399780273438,616.0599975585938,616.510009765625,63347800
2014-06-30,617.8800048828125,620.239990234375,616.0,617.3900146484375,57634000
2014-07-01,622.5,622.510009765625,617.9000244140625,617.9000244140625,56078200
2014-07-02,622.6500244140625,625.97998046875,621.4299926757812,622.510009765625,60404500
2014-07-03,628.8300170898438,628.8300170898438,622.6199951171875,622.6500244140625,79396300
2014-07-04,627.969970703125,629.7999877929688,626.6199951171875,628.7999877929688,40899000
2014-07-07,627.97998046875,630.469970703125,627.8099975585938,628.0599975585938,61502700
2014-07-08,619.530029296875,627.989990234375,619.3800048828125,627.989990234375,60684800
2014-07-09,619.9000244140625,623.3699951171875,619.0800170898438,619.52001953125,86772900
2014-07-10,606.8200073242188,619.9000244140625,605.3099975585938,619.9000244140625,85628400
2014-07-11,608.3400268554688,610.719970703125,606.4400024414062,606.8300170898438,49028500
2014-07-14,616.1900024414062,616.3099975585938,608.2999877929688,608.3699951171875,48843000
2014-07-15,617.7100219726562,620.1300048828125,615.9500122070312,616.1900024414062,55281200
2014-07-16,624.4000244140625,624.4600219726562,617.6799926757812,617.6799926757812,64939900
2014-07-17,621.7899780273438,625.3300170898438,619.969970703125,624.4099731445312,51991700
2014-07-18,615.5599975585938,621.7100219726562,615.5599975585938,621.7100219726562,118469900
2014-07-21,617.989990234375,618.3900146484375,612.3900146484375,615.5599975585938,65332400
2014-07-22,624.7000122070312,624.7000122070312,617.989990234375,617.989990234375,83970800
